Words,Sentiment Score,Year
page,0.0,2017
want,0.0772,2017
touch,0.0,2017
just,0.0,2017
coupl,0.0,2017
here,0.0,2017
becom,0.0,2017
greatest,0.6369,2017
public,0.0,2017
threat,-0.5267,2017
countri,0.0,2017
owe,0.0,2017
communiti,0.0,2017
been,0.0,2017
policymak,0.0,2017
access,0.0,2017
naloxon,0.0,2017
revers,0.0,2017
overdos,0.0,2017
earli,0.0,2017
limit,0.0,2017
suppli,0.0,2017
seven,0.0,2017
acut,0.0,2017
who,0.0,2017
daili,0.0,2017
requir,0.0,2017
immedi,0.0,2017
releas,0.0,2017
formul,0.0,2017
extend,0.1779,2017
condit,0.0,2017
receiv,0.0,2017
decreas,0.0,2017
acknowledg,0.0,2017
colleagu,0.0,2017
ensur,0.0,2017
florida,0.0,2017
texa,0.0,2017
puerto,0.0,2017
rico,0.0,2017
vital,0.296,2017
after,0.0,2017
hurrican,0.0,2017
devast,0.0,2017
critic,-0.2732,2017
proud,0.4767,2017
rebuild,0.0,2017
fundrais,0.0,2017
campaign,0.0,2017
donat,0.0,2017
worth,0.2263,2017
comprehens,0.0,2017
review,0.0,2017
encourag,0.0,2017
visit,0.0,2017
cvshealthcom,0.0,2017
download,0.0,2017
newli,0.0,2017
publish,0.0,2017
corpor,0.0,2017
board,0.0,2017
director,0.0,2017
vision,0.25,2017
futur,0.0,2017
if,0.0,2017
haven,0.0,2017
t,0.0,2017
done,0.0,2017
preced,0.0,2017
letter,0.0,2017
learn,0.0,2017
dear,0.3818,2018
fellow,0.0,2018
sharehold,0.0,2018
today,0.0,2018
s,0.0,2018
health,0.0,2018
care,0.4939,2018
system,0.0,2018
face,0.0,2018
a,0.0,2018
broad,0.0,2018
rang,0.0,2018
of,0.0,2018
challeng,0.0,2018
from,0.0,2018
it,0.0,2018
complex,0.0,2018
and,0.0,2018
lack,-0.3182,2018
support,0.4019,2018
for,0.0,2018
patient,0.0,2018
to,0.0,2018
focus,0.0,2018
on,0.0,2018
episod,0.0,2018
in,0.0,2018
fee,0.0,2018
servic,0.0,2018
environ,0.0,2018
moreov,0.0,2018
fragment,0.0,2018
among,0.0,2018
various,0.0,2018
stakehold,0.0,2018
all,0.0,2018
too,0.0,2018
often,0.0,2018
leav,0.0,2018
struggl,0.0,2018
manag,0.0,2018
coordin,0.0,2018
their,0.0,2018
own,0.0,2018
these,0.0,2018
factor,0.0,2018
have,0.0,2018
led,0.0,2018
unnecessari,0.0,2018
avoid,-0.296,2018
spend,0.0,2018
inferior,-0.4019,2018
outcom,0.0,2018
fact,0.0,2018
research,0.0,2018
show,0.0,2018
that,0.0,2018
up,0.0,2018
percent,0.0,2018
the,0.0,2018
more,0.0,2018
than,0.0,2018
trillion,0.0,2018
unit,0.0,2018
state,0.0,2018
annual,0.0,2018
treat,0.4019,2018
with,0.0,2018
chronic,0.0,2018
condit,0.0,2018
is,0.0,2018
prevent,0.0258,2018
i,0.0,2018
believ,0.0,2018
cvs,0.0,2018
best,0.6369,2018
posit,0.0,2018
tackl,0.0,2018
remak,0.0,2018
consum,0.0,2018
experi,0.0,2018
through,0.0,2018
our,0.0,2018
pharmaci,0.0,2018
locat,0.0,2018
uniqu,0.0,2018
suit,0.0,2018
integr,0.0,2018
asset,0.3612,2018
we,0.0,2018
can,0.0,2018
open,0.0,2018
new,0.0,2018
front,0.0,2018
door,0.0,2018
both,0.0,2018
easier,0.4215,2018
use,0.0,2018
less,0.0,2018
expens,0.0,2018
what,0.0,2018
are,0.0,2018
some,0.0,2018
they,0.0,2018
includ,0.0,2018
caremark,0.0,2018
benefit,0.4588,2018
busi,0.0,2018
minuteclin,0.0,2018
coram,0.0,2018
infus,0.0,2018
accord,0.0,2018
nurs,0.0,2018
cours,0.0,2018
transform,0.0,2018
acquisit,0.0,2018
aetna,0.0,2018
complet,0.0,2018
novemb,0.0,2018
creat,0.0,2018
multipl,0.0,2018
opportun,0.0,2018
medic,0.0,2018
cost,0.0,2018
save,0.4939,2018
long,0.0,2018
term,0.0,2018
growth,0.3818,2018
one,0.0,2018
nation,0.0,2018
lead,0.0,2018
diversifi,0.0,2018
compani,0.0,2018
broaden,0.0,2018
reach,0.0258,2018
allow,0.2263,2018
us,0.0,2018
play,0.34,2018
larger,0.0,2018
role,0.0,2018
has,0.0,2018
mirror,0.0,2018
employe,0.0,2018
built,0.0,2018
trust,0.5106,2018
relationship,0.0,2018
million,0.0,2018
member,0.0,2018
digit,0.0,2018
tool,0.0,2018
analyt,0.0,2018
capabl,0.0,2018
proactiv,0.0,2018
engag,0.0,2018
at,0.0,2018
same,0.0,2018
time,0.0,2018
solid,0.1531,2018
high,0.0,2018
qualiti,0.0,2018
provid,0.0,2018
form,0.0,2018
cornerston,0.0,2018
segment,0.0,2018
which,0.0,2018
also,0.0,2018
incorpor,0.0,2018
silverscript,0.0,2018
medicar,0.0,2018
part,0.0,2018
d,0.0,2018
largest,0.0,2018
standalon,0.0,2018
prescript,0.0,2018
drug,0.0,2018
plan,0.0,2018
now,0.0,2018
fastest,0.0,2018
grow,0.0,2018
advantag,0.0,2018
countri,0.0,2018
option,0.0,2018
introduc,0.0,2018
allur,0.0,2018
this,0.0,2018
enhanc,0.0,2018
offer,0.0,2018
reduc,0.0,2018
mani,0.0,2018
brand,0.0,2018
name,0.0,2018
applic,0.0,2018
point,0.0,2018
sale,0.0,2018
rebat,0.0,2018
m,0.0,2018
pleas,0.0,2018
report,0.0,2018
clear,0.3818,2018
line,0.0,2018
sight,0.0,2018
combin,0.0,2018
synergi,0.0,2018
by,0.0,2018
end,0.0,2018
begun,0.0,2018
execut,0.0,2018
achiev,0.0,2018
goal,0.0,2018
major,0.0,2018
will,0.0,2018
be,0.0,2018
deriv,0.0,2018
reduct,0.0,2018
corpor,0.0,2018
oper,0.0,2018
core,0.0,2018
repres,0.0,2018
much,0.0,2018
longer,0.0,2018
alreadi,0.0,2018
sever,0.0,2018
initi,0.0,2018
drive,0.0,2018
abov,0.0,2018
market,0.0,2018
rapid,0.0,2018
chang,0.0,2018
them,0.0,2018
expand,0.3182,2018
ad,0.0,2018
membership,0.0,2018
exist,0.0,2018
continu,0.0,2018
geograph,0.0,2018
expans,0.0,2018
see,0.0,2018
as,0.0,2018
well,0.2732,2018
within,0.0,2018
medicaid,0.0,2018
build,0.0,2018
upon,0.0,2018
success,0.5719,2018
ve,0.0,2018
had,0.0,2018
recent,0.0,2018
win,0.5859,2018
kansa,0.0,2018
florida,0.0,2018
work,0.0,2018
strengthen,0.3182,2018
commerci,0.0,2018
communiti,0.0,2018
level,0.0,2018
differenti,0.0,2018
product,0.0,2018
meaning,0.0,2018
valu,0.0,2018
payor,0.0,2018
exampl,0.0,2018
better,0.4404,2018
five,0.0,2018
common,0.0,2018
tighter,0.0,2018
rich,0.5574,2018
clinic,0.0,2018
data,0.0,2018
set,0.0,2018
local,0.0,2018
expect,0.0,2018
hospit,0.0,2018
readmiss,0.0,2018
improv,0.0,2018
access,0.0,2018
lower,-0.296,2018
site,0.0,2018
optim,0.0,2018
primari,0.0,2018
develop,0.0,2018
seri,0.0,2018
comprehens,0.0,2018
program,0.0,2018
diseas,0.0,2018
such,0.0,2018
kidney,0.0,2018
oncolog,0.0,2018
import,0.0,2018
make,0.0,2018
solut,0.0,2018
avail,0.0,2018
just,0.0,2018
an,0.0,2018
platform,0.0,2018
model,0.0,2018
serv,0.0,2018
need,0.0,2018
sell,0.0,2018
season,0.0,2018
tremend,0.0,2018
impact,0.0,2018
financi,0.0,2018
perform,0.0,2018
slow,0.0,2018
rise,0.0,2018
translat,0.0,2018
into,0.0,2018
addit,0.0,2018
underwrit,0.0,2018
margin,0.0,2018
custom,0.0,2018
take,0.0,2018
portion,0.0,2018
those,0.0,2018
reinvest,0.0,2018
back,0.0,2018
competit,0.0,2018
ultim,0.0,2018
increas,0.0,2018
higher,0.0,2018
want,0.0772,2018
result,0.0,2018
retent,0.0,2018
generat,0.0,2018
signific,0.0,2018
free,0.5106,2018
cash,0.0,2018
flow,0.0,2018
return,0.0,2018
billion,0.0,2018
reason,0.0,2018
confid,0.0,2018
abil,0.0,2018
profit,0.4404,2018
said,0.0,2018
was,0.0,2018
not,0.0,2018
took,0.0,2018
goodwil,0.0,2018
impair,0.0,2018
charg,0.0,2018
relat,0.0,2018
gaap,0.0,2018
incom,0.0,2018
year,0.0,2018
declin,0.0,2018
revenu,0.0,2018
record,0.0,2018
dilut,0.0,2018
earn,0.0,2018
per,0.0,2018
share,0.296,2018
adjust,0.0,2018
versus,0.0,2018
number,0.0772,2018
onli,0.0,2018
sinc,0.0,2018
close,0.0,2018
total,0.0,2018
base,0.0,2018
dividend,0.0,2018
announc,0.0,2018
late,0.0,2018
due,0.0,2018
would,0.0,2018
suspend,-0.3182,2018
ani,0.0,2018
repurchas,0.0,2018
near,0.0,2018
fund,0.0,2018
pay,-0.1027,2018
down,0.0,2018
debt,-0.3612,2018
get,0.0,2018
target,0.0,2018
leverag,0.0,2018
ratio,0.0,2018
driver,0.0,2018
spur,0.0,2018
pbm,0.0,2018
gain,0.5267,2018
client,0.0,2018
embrac,0.0,2018
enjoy,0.4939,2018
strong,0.5106,2018
specialti,0.0,2018
key,0.0,2018
volum,0.0,2018
stem,0.0,2018
net,0.0,2018
rose,0.0,2018
gross,-0.4767,2018
satisfact,0.0,2018
evid,0.0,2018
rate,0.0,2018
current,0.0,2018
respond,0.0,2018
enthusiast,0.3612,2018
guarante,0.0,2018
approach,0.0,2018
price,0.0,2018
decemb,0.0,2018
seen,0.0,2018
adopt,0.1779,2018
real,0.0,2018
meanwhil,0.0,2018
mainten,0.0,2018
choic,0.0,2018
attract,0.3612,2018
give,0.0,2018
obtain,0.0,2018
day,0.0,2018
mail,0.0,2018
or,0.0,2018
retail,0.0,2018
no,-0.296,2018
co,0.0,2018
live,0.0,2018
enrol,0.0,2018
store,0.0,2018
while,0.0,2018
concept,0.0,2018
pilot,0.0,2018
despit,0.0,2018
reimburs,0.0,2018
pressur,0.0,2018
retailltc,0.0,2018
primarili,0.0,2018
equival,0.0,2018
basi,0.0,2018
allianc,0.0,2018
pbms,0.0,2018
inclus,0.0,2018
network,0.0,2018
inflat,0.0,2018
exceed,0.0,2018
foundat,0.0,2018
strategi,0.0,2018
effort,0.0,2018
simplifi,0.0,2018
journey,0.0,2018
healthhub,0.0,2018
test,0.0,2018
ground,0.0,2018
bring,0.0,2018
conveni,0.0,2018
manner,0.0,2018
identifi,0.0,2018
most,0.0,2018
effect,0.0,2018
roll,0.0,2018
out,0.0,2018
across,0.0,2018
footprint,0.0,2018
launch,0.0,2018
top,0.2023,2018
bottom,0.0,2018
person,0.0,2018
understand,0.0,2018
anticip,0.0,2018
each,0.0,2018
help,0.4019,2018
deliv,0.0,2018
relev,0.0,2018
meet,0.0,2018
extracar,0.0,2018
loyalti,0.0,2018
elev,0.0,2018
categori,0.0,2018
love,0.6369,2018
individu,0.0,2018
prefer,0.0,2018
propens,0.0,2018
buy,0.0,2018
futur,0.0,2018
recommend,0.3612,2018
right,0.0,2018
channel,0.0,2018
next,0.0,2018
ghg,0.0,2018
anti,-0.3182,2018
smoke,0.0,2018
combat,-0.34,2018
opioid,0.0,2018
addict,0.0,2018
highlight,0.34,2018
csr,0.0,2018
commit,0.296,2018
great,0.6249,2018
deal,0.0,2018
pride,0.34,2018
depth,0.0,2018
breadth,0.0,2018
social,0.0,2018
respons,0.0,2018
ambiti,0.0,2018
first,0.0,2018
tobacco,0.0,2018
you,0.0,2018
read,0.0,2018
about,0.0,2018
activ,0.0,2018
page,0.0,2018
do,0.0,2018
acknowledg,0.0,2018
here,0.0,2018
though,0.0,2018
contribut,0.0,2018
disast,0.0,2018
relief,0.4767,2018
grant,0.3612,2018
kind,0.5267,2018
volunt,0.0,2018
hour,0.0,2018
am,0.0,2018
gratifi,0.0,2018
greenhous,0.0,2018
gas,0.0,2018
emiss,0.0,2018
were,0.0,2018
approv,0.0,2018
scienc,0.0,2018
sbti,0.0,2018
absolut,0.0,2018
scope,0.0,2018
supplier,0.0,2018
review,0.0,2018
encourag,0.0,2018
visit,0.0,2018
cvshealthcom,0.0,2018
download,0.0,2018
newli,0.0,2018
publish,0.0,2018
thank,0.3612,2018
board,0.0,2018
director,0.0,2018
colleagu,0.0,2018
who,0.0,2018
daili,0.0,2018
innov,0.0,2018
if,0.0,2018
haven,0.0,2018
t,0.0,2018
done,0.0,2018
so,0.0,2018
few,0.0,2018
minut,0.0,2018
preced,0.0,2018
letter,0.0,2018
learn,0.0,2018
extraordinari,0.0,2018
power,0.0,2018
enabl,0.0,2018
dear,0.3818,2019
fellow,0.0,2019
stockhold,0.0,2019
this,0.0,2019
past,0.0,2019
year,0.0,2019
was,0.0,2019
a,0.0,2019
remark,0.0,2019
one,0.0,2019
for,0.0,2019
cvs,0.0,2019
health,0.0,2019
we,0.0,2019
complet,0.0,2019
our,0.0,2019
first,0.0,2019
full,0.0,2019
as,0.0,2019
combin,0.0,2019
compani,0.0,2019
with,0.0,2019
aetna,0.0,2019
and,0.0,2019
i,0.0,2019
am,0.0,2019
pleas,0.0,2019
the,0.0,2019
progress,0.4215,2019
achiev,0.0,2019
in,0.0,2019
execut,0.0,2019
on,0.0,2019
strateg,0.0,2019
prioriti,0.0,2019
have,0.0,2019
set,0.0,2019
clear,0.3818,2019
bold,0.3818,2019
path,0.0,2019
to,0.0,2019
be,0.0,2019
most,0.0,2019
consum,0.0,2019
centric,0.0,2019
power,0.0,2019
by,0.0,2019
unmatch,0.0,2019
collect,0.0,2019
of,0.0,2019
integr,0.0,2019
asset,0.3612,2019
are,0.0,2019
transform,0.0,2019
way,0.0,2019
care,0.4939,2019
is,0.0,2019
deliv,0.0,2019
unit,0.0,2019
state,0.0,2019
take,0.0,2019
more,0.0,2019
activ,0.0,2019
role,0.0,2019
their,0.0,2019
decis,0.0,2019
abil,0.0,2019
when,0.0,2019
where,0.0,2019
how,0.0,2019
need,0.0,2019
it,0.0,2019
that,0.0,2019
could,0.0,2019
happen,0.0,2019
communiti,0.0,2019
right,0.0,2019
at,0.0,2019
home,0.0,2019
or,0.0,2019
palm,0.0,2019
hand,0.4939,2019
through,0.0,2019
digit,0.0,2019
product,0.0,2019
pharmaci,0.0,2019
retail,0.0,2019
locat,0.0,2019
within,0.0,2019
three,0.0,2019
mile,0.0,2019
near,0.0,2019
percent,0.0,2019
us,0.0,2019
popul,0.0,2019
frequenc,0.0,2019
interact,0.0,2019
provid,0.0,2019
opportun,0.0,2019
introduc,0.0,2019
expand,0.3182,2019
program,0.0,2019
servic,0.0,2019
into,0.0,2019
exist,0.0,2019
routin,0.0,2019
offer,0.0,2019
an,0.0,2019
array,0.0,2019
includ,0.0,2019
benefit,0.4588,2019
manag,0.0,2019
pbm,0.0,2019
mail,0.0,2019
order,0.0,2019
specialti,0.0,2019
long,0.0,2019
term,0.0,2019
also,0.0,2019
coram,0.0,2019
infus,0.0,2019
accord,0.0,2019
nurs,0.0,2019
taken,0.0,2019
togeth,0.0,2019
these,0.0,2019
allow,0.2263,2019
engag,0.0,2019
about,0.0,2019
american,0.0,2019
everi,0.0,2019
addit,0.0,2019
now,0.0,2019
use,0.0,2019
text,0.0,2019
messag,0.0,2019
than,0.0,2019
million,0.0,2019
peopl,0.0,2019
who,0.0,2019
enrol,0.0,2019
across,0.0,2019
enterpris,0.0,2019
befor,0.0,2019
delv,0.0,2019
deepli,0.0,2019
review,0.0,2019
financi,0.0,2019
perform,0.0,2019
want,0.0772,2019
updat,0.0,2019
you,0.0,2019
some,0.0,2019
effort,0.0,2019
mitig,0.0,2019
impact,0.0,2019
coronavirus,0.0,2019
covid,0.0,2019
pandem,0.0,2019
quick,0.0,2019
assembl,0.0,2019
s,0.0,2019
leadership,0.0,2019
colleagu,0.0,2019
dure,0.0,2019
unpreced,0.0,2019
uncertain,-0.296,2019
time,0.0,2019
has,0.0,2019
been,0.0,2019
well,0.2732,2019
safeti,0.0,2019
employe,0.0,2019
member,0.0,2019
serv,0.0,2019
part,0.0,2019
multi,0.0,2019
facet,0.0,2019
respons,0.0,2019
waiv,0.0,2019
fee,0.0,2019
deliveri,0.0,2019
prescript,0.0,2019
front,0.0,2019
store,0.0,2019
item,0.0,2019
segment,0.0,2019
co,0.0,2019
pay,-0.1027,2019
ani,0.0,2019
telemedicin,0.0,2019
visit,0.0,2019
elimin,0.0,2019
out,0.0,2019
pocket,0.0,2019
cost,0.0,2019
diagnost,0.0,2019
test,0.0,2019
partner,0.0,2019
govern,0.0,2019
open,0.0,2019
local,0.0,2019
site,0.0,2019
help,0.4019,2019
facilit,0.0,2019
increas,0.0,2019
effici,0.0,2019
encourag,0.0,2019
cvshealthcom,0.0,2019
continu,0.0,2019
initi,0.0,2019
post,0.0,2019
record,0.0,2019
revenu,0.0,2019
strong,0.5106,2019
cash,0.0,2019
flow,0.0,2019
while,0.0,2019
signific,0.0,2019
save,0.4939,2019
synergi,0.0,2019
from,0.0,2019
acquisit,0.0,2019
total,0.0,2019
billion,0.0,2019
oper,0.0,2019
incom,0.0,2019
adjust,0.0,2019
respect,0.4767,2019
gaap,0.0,2019
dilut,0.0,2019
earn,0.0,2019
per,0.0,2019
share,0.296,2019
ep,0.0,2019
rose,0.0,2019
step,0.0,2019
further,0.0,2019
strengthen,0.3182,2019
balanc,0.0,2019
sheet,0.0,2019
reduc,0.0,2019
debt,-0.3612,2019
leverag,0.0,2019
ratio,0.0,2019
approxim,0.0,2019
ahead,0.0,2019
goal,0.0,2019
make,0.0,2019
meaning,0.0,2019
four,0.0,2019
wide,0.0,2019
follow,0.0,2019
guid,0.0,2019
growth,0.3818,2019
strategi,0.0,2019
support,0.4019,2019
vision,0.25,2019
improv,0.0,2019
grow,0.0,2019
differenti,0.0,2019
busi,0.0,2019
creat,0.0,2019
technolog,0.0,2019
infrastructur,0.0,2019
modern,0.0,2019
function,0.0,2019
capabl,0.0,2019
touch,0.0,2019
briefli,0.0,2019
last,0.0,2019
letter,0.0,2019
healthhub,0.0,2019
concept,0.0,2019
had,0.0,2019
just,0.0,2019
begun,0.0,2019
roll,0.0,2019
houston,0.0,2019
sinc,0.0,2019
then,0.0,2019
exampl,0.0,2019
success,0.5719,2019
new,0.0,2019
model,0.0,2019
custom,0.0,2019
conveni,0.0,2019
compel,0.0,2019
destin,0.0,2019
overal,0.0,2019
prevent,0.0258,2019
chronic,0.0,2019
diseas,0.0,2019
they,0.0,2019
concierg,0.0,2019
curat,0.0,2019
select,0.0,2019
minuteclin,0.0,2019
such,0.0,2019
clinic,0.0,2019
blood,0.0,2019
draw,0.0,2019
enhanc,0.0,2019
screen,0.0,2019
tampa,0.0,2019
atlanta,0.0,2019
philadelphia,0.0,2019
expect,0.0,2019
number,0.0772,2019
rise,0.0,2019
between,0.0,2019
end,0.0,2019
date,0.0,2019
outperform,0.0,2019
control,0.0,2019
group,0.0,2019
higher,0.0,2019
volum,0.0,2019
sale,0.0,2019
line,0.0,2019
seen,0.0,2019
util,0.0,2019
relat,0.0,2019
over,0.0,2019
medic,0.0,2019
posit,0.0,2019
affect,0.0,2019
meet,0.0,2019
among,0.0,2019
advanc,0.0,2019
innov,0.0,2019
pilot,0.0,2019
began,0.0,2019
pharmacist,0.0,2019
panel,0.0,2019
see,0.0,2019
other,0.0,2019
holist,0.0,2019
degre,0.0,2019
view,0.0,2019
patient,0.0,2019
data,0.0,2019
fingertip,0.0,2019
can,0.0,2019
adher,0.0,2019
optim,0.0,2019
regimen,0.0,2019
close,0.0,2019
gap,0.0,2019
connect,0.0,2019
plan,0.0,2019
appropri,0.0,2019
resourc,0.0,2019
excit,0.0,2019
oncolog,0.0,2019
which,0.0,2019
precis,0.0,2019
medicin,0.0,2019
approach,0.0,2019
receiv,0.0,2019
effect,0.0,2019
cancer,-0.6597,2019
treatment,0.0,2019
match,0.0,2019
elig,0.0,2019
trial,0.0,2019
avail,0.0,2019
footprint,0.0,2019
uniqu,0.0,2019
outcom,0.0,2019
lower,-0.296,2019
point,0.0,2019
journey,0.0,2019
medicar,0.0,2019
spent,0.0,2019
cover,0.0,2019
kidney,0.0,2019
repres,0.0,2019
five,0.0,2019
dollar,0.0,2019
tradit,0.0,2019
entri,0.0,2019
space,0.0,2019
launch,0.0,2019
ckd,0.0,2019
delay,-0.3182,2019
current,0.0,2019
client,0.0,2019
portfolio,0.0,2019
stage,0.0,2019
renal,0.0,2019
biggest,0.0,2019
burden,-0.4404,2019
system,0.0,2019
hemodialysi,0.0,2019
devic,0.0,2019
carepass,0.0,2019
subscript,0.0,2019
went,0.0,2019
live,0.0,2019
nation,0.0,2019
late,0.0,2019
alreadi,0.0,2019
decemb,0.0,2019
varieti,0.0,2019
perk,0.0,2019
month,0.0,2019
free,0.5106,2019
helplin,0.0,2019
extrabuck,0.0,2019
off,0.0,2019
brand,0.0,2019
day,0.0,2019
reap,0.0,2019
align,0.0,2019
team,0.0,2019
around,0.0,2019
simplifi,0.0,2019
embed,0.0,2019
intellig,0.0,2019
autom,0.0,2019
streamlin,0.0,2019
process,0.0,2019
believ,0.0,2019
remain,0.0,2019
cours,0.0,2019
generat,0.0,2019
run,0.0,2019
rate,0.0,2019
net,0.0,2019
mention,0.0,2019
earlier,0.0,2019
solut,0.0,2019
key,0.0,2019
driver,0.0,2019
claim,0.0,2019
purchas,0.0,2019
econom,0.0,2019
saw,0.0,2019
sell,0.0,2019
season,0.0,2019
result,0.0,2019
gross,-0.4767,2019
win,0.5859,2019
extens,0.0,2019
centen,0.0,2019
contract,0.0,2019
start,0.0,2019
mid,0.0,2019
februari,0.0,2019
renew,0.0,2019
retent,0.0,2019
feder,0.0,2019
wellcar,0.0,2019
gain,0.5267,2019
valuabl,0.0,2019
insight,0.0,2019
go,0.0,2019
market,0.0,2019
import,0.0,2019
prospect,0.296,2019
shown,0.0,2019
high,0.0,2019
level,0.0,2019
enthusiasm,0.4404,2019
expans,0.0,2019
play,0.34,2019
drive,0.0,2019
down,0.0,2019
show,0.0,2019
pbms,0.0,2019
pass,0.0,2019
back,0.0,2019
whether,0.0,2019
counter,0.0,2019
rebat,0.0,2019
form,0.0,2019
insur,0.0,2019
premium,0.0,2019
multipl,0.0,2019
formulari,0.0,2019
slow,0.0,2019
drug,0.0,2019
spend,0.0,2019
recent,0.0,2019
announc,0.0,2019
diabet,0.0,2019
averag,0.0,2019
estim,0.0,2019
expens,0.0,2019
medicaid,0.0,2019
book,0.0,2019
after,0.0,2019
broaden,0.0,2019
mix,0.0,2019
self,0.0,2019
advantag,0.0,2019
membership,0.0,2019
were,0.0,2019
star,0.0,2019
least,0.0,2019
up,0.0,2019
base,0.0,2019
im,0.0,2019
particular,0.0,2019
zero,0.0,2019
low,-0.2732,2019
option,0.0,2019
commerci,0.0,2019
heal,0.0,2019
better,0.4404,2019
hospit,0.0,2019
pram,0.0,2019
incorpor,0.0,2019
geographi,0.0,2019
design,0.0,2019
recoveri,0.0,2019
joint,0.0,2019
replac,0.0,2019
procedur,0.0,2019
yet,0.0,2019
anoth,0.0,2019
har,0.0,2019
experi,0.0,2019
face,0.0,2019
aim,0.0,2019
address,0.0,2019
social,0.0,2019
determin,0.0,2019
area,0.0,2019
scale,0.0,2019
award,0.5423,2019
west,0.0,2019
virginia,0.0,2019
children,0.0,2019
youth,0.0,2019
florida,0.0,2019
healthi,0.0,2019
kid,0.0,2019
speak,0.0,2019
strength,0.4939,2019
build,0.0,2019
upon,0.0,2019
relationship,0.0,2019
two,0.0,2019
appli,0.0,2019
proprietari,0.0,2019
novologix,0.0,2019
should,0.0,2019
typic,0.0,2019
rather,0.0,2019
annual,0.0,2019
turn,0.0,2019
d,0.0,2019
silverscript,0.0,2019
lead,0.0,2019
standalon,0.0,2019
pdp,0.0,2019
look,0.0,2019
will,0.0,2019
sourc,0.0,2019
drove,0.0,2019
retailltc,0.0,2019
despit,0.0,2019
reimburs,0.0,2019
pressur,0.0,2019
grew,0.0,2019
equival,0.0,2019
basi,0.0,2019
compar,0.0,2019
fact,0.0,2019
industri,0.0,2019
dispens,0.0,2019
scope,0.0,2019
primari,0.0,2019
practic,0.0,2019
doctor,0.0,2019
video,0.0,2019
collabor,0.0,2019
teladoc,0.0,2019
washington,0.0,2019
dc,0.0,2019
proud,0.4767,2019
note,0.0,2019
profession,0.0,2019
staff,0.0,2019
pathway,0.0,2019
excel,0.4588,2019
credenti,0.0,2019
center,0.0,2019
qualiti,0.0,2019
onli,0.0,2019
elit,0.0,2019
margin,0.0,2019
primarili,0.0,2019
due,0.0,2019
beauti,0.0,2019
person,0.0,2019
extracar,0.0,2019
loyalti,0.0,2019
understand,0.0,2019
anticip,0.0,2019
each,0.0,2019
enabl,0.0,2019
outreach,0.2732,2019
dow,0.0,2019
jone,0.0,2019
cdp,0.0,2019
acknowledg,0.0,2019
corpor,0.0,2019
csr,0.0,2019
rank,0.0,2019
leader,0.0,2019
place,0.0,2019
sustain,0.0,2019
index,0.0,2019
seventh,0.0,2019
consecut,0.0,2019
name,0.0,2019
prestigi,0.0,2019
world,0.0,2019
exclus,0.0,2019
list,0.0,2019
top,0.2023,2019
largest,0.0,2019
sp,0.0,2019
global,0.0,2019
broad,0.0,2019
environment,0.0,2019
criteria,0.0,2019
score,0.0,2019
climat,0.0,2019
chang,0.0,2019
survey,0.0,2019
action,0.0,2019
risk,-0.2732,2019
read,0.0,2019
page,0.0,2019
report,0.0,2019
transformhealth,0.0,2019
framework,0.0,2019
ambiti,0.0,2019
roadmap,0.0,2019
next,0.0,2019
decad,0.0,2019
websit,0.0,2019
commit,0.296,2019
dedic,0.0,2019
possibl,0.0,2019
give,0.0,2019
me,0.0,2019
mani,0.0,2019
reason,0.0,2019
enthusiast,0.3612,2019
come,0.0,2019
ultim,0.0,2019
acceler,0.0,2019
thank,0.3612,2019
your,0.0,2019
invest,0.0,2019
belief,0.0,2019
mission,0.0,2019
daili,0.0,2019
